1232.000 	0.84124
1233.000 	0.84297
1234.000 	0.8447
1235.000 	0.84643
1236.000 	0.84816
1237.000 	0.849889
1238.000 	0.85134
1239.000 	0.854302
1240.000 	0.859881
1241.000 	0.86546
1242.000 	0.871038
1243.000 	0.876617
1244.000 	0.882196
1245.000 	0.887774
1246.000 	0.893353
1247.000 	0.898932
1248.000 	0.905595
1249.000 	0.914437
1250.000 	0.915618
1251.000 	0.915135
1252.000 	0.914653
1253.000 	0.914172
1254.000 	0.912338
1255.000 	0.907193
1256.000 	0.90205
1257.000 	0.896906
1258.000 	0.891762
1259.000 	0.881549
1260.000 	0.868912
1261.000 	0.856275
1262.000 	0.84364
1263.000 	0.831003
1264.000 	0.818367
1265.000 	0.799221
1266.000 	0.777493
1267.000 	0.755767
1268.000 	0.735659
1269.000 	0.716263
1270.000 	0.696866
1271.000 	0.677469
1272.000 	0.65815
1273.000 	0.639219
1274.000 	0.620289
1275.000 	0.602948
1276.000 	0.595206
1277.000 	0.587465
1278.000 	0.579724
1279.000 	0.571982
1280.000 	0.564241
1281.000 	0.55479
1282.000 	0.552184
1283.000 	0.549579
1284.000 	0.546972
1285.000 	0.544366
1286.000 	0.543455
1287.000 	0.543832
1288.000 	0.54421
1289.000 	0.544588
1290.000 	0.544965
1291.000 	0.545342
1292.000 	0.545719
1293.000 	0.546334
1294.000 	0.562376
1295.000 	0.578417
1296.000 	0.59446
1297.000 	0.593895
1298.000 	0.592774
1299.000 	0.591655
1300.000 	0.590534
1301.000 	0.589414
1302.000 	0.588295
1303.000 	0.587174
1304.000 	0.587287
1305.000 	0.588965
1306.000 	0.590642
1307.000 	0.58804
1308.000 	0.575642
1309.000 	0.563245
1310.000 	0.550847
1311.000 	0.538449
1312.000 	0.526053
1313.000 	0.511391
1314.000 	0.493
1315.000 	0.474609
1316.000 	0.456217
1317.000 	0.437826
1318.000 	0.419434
1319.000 	0.401044
1320.000 	0.382652
1321.000 	0.358491
1322.000 	0.331656
1323.000 	0.30482
1324.000 	0.277183
1325.000 	0.249349
1326.000 	0.225367
1327.000 	0.211659
1328.000 	0.197953
1329.000 	0.184245
1330.000 	0.170537
1331.000 	0.15683
1332.000 	0.143123
1333.000 	0.128725
1334.000 	0.114086
1335.000 	0.099445
1336.000 	0.084805
1337.000 	0.070166
1338.000 	0.055526
1339.000 	0.040886
1340.000 	0.026246
1341.000 	0.011606
1342.000 	-0.002876
1343.000 	-0.017282
1344.000 	-0.031689
1345.000 	-0.046096
1346.000 	-0.060502
1347.000 	-0.074909
1348.000 	-0.087394
1349.000 	-0.09877
1350.000 	-0.110147
1351.000 	-0.121523
1352.000 	-0.132564
1353.000 	-0.140677
1354.000 	-0.148791
1355.000 	-0.156904
1356.000 	-0.165017
1357.000 	-0.17313
1358.000 	-0.181074
1359.000 	-0.18639
1360.000 	-0.191706
1361.000 	-0.197022
1362.000 	-0.202337
1363.000 	-0.207653
1364.000 	-0.212944
1365.000 	-0.216861
1366.000 	-0.220779
1367.000 	-0.224696
1368.000 	-0.228613
1369.000 	-0.234798
1370.000 	-0.243378
1371.000 	-0.251956
1372.000 	-0.260536
1373.000 	-0.269116
1374.000 	-0.28259
1375.000 	-0.296298
1376.000 	-0.310005
1377.000 	-0.327194
1378.000 	-0.344631
1379.000 	-0.362069
1380.000 	-0.379505
1381.000 	-0.396942
1382.000 	-0.41438
1383.000 	-0.434977
1384.000 	-0.455576
1385.000 	-0.476176
1386.000 	-0.507727
1387.000 	-0.540914
1388.000 	-0.574102
1389.000 	-0.607288
1390.000 	-0.63874
1391.000 	-0.665607
1392.000 	-0.692402
1393.000 	-0.719197
1394.000 	-0.745993
1395.000 	-0.772788
1396.000 	-0.796133
1397.000 	-0.811273
1398.000 	-0.826413
1399.000 	-0.841554
1400.000 	-0.856694
1401.000 	-0.866846
1402.000 	-0.875459
1403.000 	-0.884073
1404.000 	-0.892687
1405.000 	-0.90052
1406.000 	-0.905777
1407.000 	-0.911033
1408.000 	-0.91629
1409.000 	-0.921547
1410.000 	-0.926805
1411.000 	-0.932062
1412.000 	-0.937318
1413.000 	-0.938012
1414.000 	-0.936556
1415.000 	-0.9351
1416.000 	-0.933644
1417.000 	-0.932241
1418.000 	-0.931258
1419.000 	-0.930276
1420.000 	-0.929595
1421.000 	-0.930991
1422.000 	-0.932386
1423.000 	-0.933782
1424.000 	-0.935176
1425.000 	-0.936572
1426.000 	-0.938737
1427.000 	-0.949223
1428.000 	-0.95792
1429.000 	-0.963801
1430.000 	-0.971864
1431.000 	-0.979928
1432.000 	-0.987991
1433.000 	-0.996054
1434.000 	-1.004118
1435.000 	-1.012181
1436.000 	-1.020245
1437.000 	-1.028308
1438.000 	-1.036371
1439.000 	-1.046041
1440.000 	-1.056484
1441.000 	-1.066928
1442.000 	-1.077373
1443.000 	-1.085633
1444.000 	-1.089158
1445.000 	-1.087774
1446.000 	-1.086391
1447.000 	-1.085009
1448.000 	-1.083625
1449.000 	-1.082243
1450.000 	-1.08086
1451.000 	-1.079477
1452.000 	-1.078471
1453.000 	-1.078021
1454.000 	-1.07757
1455.000 	-1.072435
1456.000 	-1.06475
1457.000 	-1.057066
1458.000 	-1.04938
1459.000 	-1.041696
1460.000 	-1.031255
1461.000 	-1.01736
1462.000 	-1.00715
1463.000 	-0.996939
1464.000 	-0.986728
1465.000 	-0.976518
1466.000 	-0.966308
1467.000 	-0.956097
1468.000 	-0.947255
1469.000 	-0.940303
1470.000 	-0.933351
1471.000 	-0.926399
1472.000 	-0.92006
1473.000 	-0.913907
1474.000 	-0.907755
1475.000 	-0.901602
1476.000 	-0.892293
1477.000 	-0.87961
1478.000 	-0.866925
1479.000 	-0.854242
1480.000 	-0.841558
1481.000 	-0.828874
1482.000 	-0.814863
1483.000 	-0.79532
1484.000 	-0.777677
1485.000 	-0.761405
1486.000 	-0.745135
1487.000 	-0.728863
1488.000 	-0.712592
1489.000 	-0.696322
1490.000 	-0.68005
1491.000 	-0.663204
1492.000 	-0.638167
1493.000 	-0.610908
1494.000 	-0.584285
1495.000 	-0.576537
1496.000 	-0.568787
1497.000 	-0.561467
1498.000 	-0.558613
1499.000 	-0.555759
1500.000 	-0.552904
1501.000 	-0.55005
1502.000 	-0.547196
1503.000 	-0.544627
1504.000 	-0.548067
1505.000 	-0.551506
1506.000 	-0.554945
1507.000 	-0.558385
1508.000 	-0.561824
1509.000 	-0.565283
1510.000 	-0.57556
1511.000 	-0.594862
1512.000 	-0.614164
1513.000 	-0.633466
1514.000 	-0.652768
1515.000 	-0.67207
1516.000 	-0.696169
1517.000 	-0.723054
1518.000 	-0.749939
1519.000 	-0.776823
1520.000 	-0.803708
1521.000 	-0.832487
1522.000 	-0.865603
1523.000 	-0.898721
1524.000 	-0.931837
1525.000 	-0.959516
1526.000 	-0.986572
1527.000 	-1.013628
1528.000 	-1.040685
1529.000 	-1.063766
1530.000 	-1.072939
1531.000 	-1.082112
1532.000 	-1.091286
1533.000 	-1.100458
1534.000 	-1.109631
1535.000 	-1.118804
1536.000 	-1.127978
1537.000 	-1.133286
1538.000 	-1.137704
1539.000 	-1.142122
1540.000 	-1.14654
1541.000 	-1.150958
1542.000 	-1.155376
1543.000 	-1.164465
1544.000 	-1.174951
1545.000 	-1.185437
1546.000 	-1.195924
1547.000 	-1.20641
1548.000 	-1.216897
1549.000 	-1.227382
1550.000 	-1.237868
1551.000 	-1.248355
1552.000 	-1.260324
1553.000 	-1.273109
1554.000 	-1.292767
1555.000 	-1.312425
1556.000 	-1.332084
1557.000 	-1.351743
1558.000 	-1.371401
1559.000 	-1.391059
1560.000 	-1.410718
1561.000 	-1.430376
1562.000 	-1.445618
1563.000 	-1.460568
1564.000 	-1.473922
1565.000 	-1.486307
1566.000 	-1.498694
1567.000 	-1.504844
1568.000 	-1.506125
1569.000 	-1.507406
1570.000 	-1.508687
1571.000 	-1.509969
1572.000 	-1.51125
1573.000 	-1.512185
1574.000 	-1.512844
1575.000 	-1.511721
1576.000 	-1.509177
1577.000 	-1.506634
1578.000 	-1.504091
1579.000 	-1.501547
1580.000 	-1.499004
1581.000 	-1.496461
1582.000 	-1.493917
1583.000 	-1.491374
1584.000 	-1.48883
1585.000 	-1.486287
1586.000 	-1.483744
1587.000 	-1.48764
1588.000 	-1.491779
1589.000 	-1.495918
1590.000 	-1.500935
1591.000 	-1.506007
1592.000 	-1.511078
1593.000 	-1.516149
1594.000 	-1.52122
1595.000 	-1.526291
1596.000 	-1.531362
1597.000 	-1.536434
1598.000 	-1.541505
1599.000 	-1.546064
1600.000 	-1.550553
1601.000 	-1.555041
1602.000 	-1.55953
1603.000 	-1.564018
1604.000 	-1.568507
1605.000 	-1.572995
1606.000 	-1.577483
1607.000 	-1.581972
1608.000 	-1.58646
1609.000 	-1.590949
1610.000 	-1.600862
1611.000 	-1.608977
1612.000 	-1.61654
1613.000 	-1.624103
1614.000 	-1.631667
1615.000 	-1.638636
1616.000 	-1.643935
1617.000 	-1.649234
1618.000 	-1.654534
1619.000 	-1.659833
1620.000 	-1.665133
1621.000 	-1.670431
1622.000 	-1.67573
1623.000 	-1.681858
1624.000 	-1.688589
1625.000 	-1.695321
1626.000 	-1.701899
1627.000 	-1.708409
1628.000 	-1.714918
1629.000 	-1.721427
